adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,2616,tt0098554,en,Uncle Buck,"As an idle, good-natured bachelor, Uncle Buck is the last person you would think of to watch the kids. However, during a family crisis, he is suddenly left in charge of his nephew and nieces. Unaccustomed to suburban life, fun-loving Uncle Buck soon charms his younger relatives Miles and Maizy with his hefty cooking and his new way of doing the laundry. His carefree style does not impress everyone though - especially his rebellious teenage niece, Tia, and his impatient girlfriend, Chanice. With a little bit of luck and a lot of love, Uncle Buck manages to surprise everyone in this heartwarming family comedy.",8.13754,/pfRn0CzYq5n49EDl8BV8Jjry6ZM.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Hughes Entertainment', 'id': 477}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/16/89,79258538,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's crude. He's crass. He's family.,Uncle Buck,FALSE,6.6,338
FALSE,,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,7091,tt0098577,en,Vampire's Kiss,"A publishing executive is visited and bitten by a vampire and starts exhibiting erratic behavior. He pushes his secretary to extremes as he tries to come to terms with his affliction. The vampire continues to visit and drink his blood, and as his madness deepens, it begins to look as if some of the events he's experiencing may be hallucinations.",3.265426,/pThT3QMiBC7ge8xePxXr8uruoJK.jpg,"[{'name': 'Hemdale Film Corporation', 'id': 469}, {'name': 'Magellan Pictures', 'id': 60303}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/17/88,725131,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Seduction. Romance. Murder. The things one does for love.,Vampire's Kiss,FALSE,6,75
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,249,tt0098621,en,The War of the Roses,"The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",5.963782,/jxHChKyDopLcDHvulDo4EVppCCr.jpg,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/8/89,0,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Once in a lifetime comes a motion picture that makes you feel like falling in love all over again. This is not that movie.,The War of the Roses,FALSE,6.7,288
FALSE,"{'id': 87536, 'name': 'Warlock Collection', 'poster_path': '/wkwtv5NMpBfo1eGjZpNJEQ2cZH0.jpg', 'backdrop_path': '/im5iJHo8UwswhKHlcADqUO3sZtA.jpg'}",7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,11342,tt0098622,en,Warlock,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit. A Warlock (Julian Sands) is taken captive in Boston, Massachusetts in 1691 by a witch-hunter Giles Redferne (Richard Grant).  He is sentenced to death for his activities, including the bewitching of Redferne's bride-to-be, but before the execution a demon appears and propels the Warlock forward in time to 20th century Los Angeles, California. Redferne follows through the portal.
 The Warlock attempts to assemble The Grand Grimoire, a Satanic book that will reveal the ""true"" name of God.  Redferne and the Warlock then embark on a cat-and-mouse chase with the Grand Grimoire, and Kassandra (Lori Singer), a waitress who encounters Giles while he's attempting to find Warlock.",11.906872,/pEzCLGxq4bXafTORASwGtLKptLT.jpg,"[{'name': 'New World Pictures', 'id': 1950}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/1/89,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Satan also has one son.,Warlock,FALSE,5.8,98
FALSE,,6000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,183,tt0098663,en,The Wizard,"Corey (Fred Savage) refuses to let his emotionally disturbed younger brother Jimmy (Luke Edwards) be institutionalized, and the two run away together. They soon join forces with a resourceful girl (Jenny Lewis), who notices that Jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. Evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in California.",5.763954,/xGNirmikw9OXsfR9NYQKmsxb5nF.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/15/89,14278900,100,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,They're on a cross-country adventure to the world's greatest video championship. It's more than a game...it's the chance of a lifetime.,The Wizard,FALSE,6.1,83
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,32330,tt0098678,en,Worth Winning,Taylor is a man who has no problems with women. So confident is he that he accepts a challenge from his friends: he has to secure proposals of marriage from three women of their choice.,2.350811,/b6Qi5wyaOvQAvyWYZOR4k3jM4xv.jpg,"[{'name': 'A&M Films', 'id': 11043}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/27/89,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An engaging comedy about a bachelor and three near Mrs.,Worth Winning,FALSE,6,11
FALSE,"{'id': 87536, 'name': 'Warlock Collection', 'poster_path': '/wkwtv5NMpBfo1eGjZpNJEQ2cZH0.jpg', 'backdrop_path': '/im5iJHo8UwswhKHlcADqUO3sZtA.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,24126,tt0108517,en,Warlock: The Armageddon,"Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world.",3.905507,/mvvrauRX0BRJVCUS9bSBKqBamjh.jpg,"[{'name': 'Tapestry Films', 'id': 870}, {'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/1/93,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Warlock: The Armageddon,FALSE,5.2,39
FALSE,"{'id': 118221, 'name': ""Weekend at Bernie's Collection"", 'poster_path': '/gJVBXVetIkgVVMbzODQ3dJwvQkV.jpg', 'backdrop_path': '/khVvskKc4VzAHbHtQMhKGeKWDxC.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,8494,tt0108539,en,Weekend at Bernie's II,"Everybody's favorite stiff is back! Working fools Larry Wilson and Richard Parker have uncovered a dirty, little secret: Their former boss, Bernie Lomax, embezzled $2 million and placed it in a safe deposit box in the Caribbean. Now, the boys are ready to go after the loot, but they can't do it alone -- they need poor Bernie's help. Can the buddies give their ex-boss new life?",7.348632,/5Xa36IWsp1Q6KCUUs9EQydMLduH.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Artimm', 'id': 2509}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/9/93,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't have to stop partying just because you've stopped breathing.,Weekend at Bernie's II,FALSE,4.9,74
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,26535,tt0056868,en,Billy Liar,"A lazy, irresponsible young clerk in provincial Northern England lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family",3.584709,/jlyCZHhG66vamE1NuZvud3GAChp.jpg,"[{'name': 'Vic Films Productions', 'id': 11707}, {'name': 'Waterfall Prouctions', 'id': 14225}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/5/63,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Billy Liar,FALSE,6.7,34
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,41784,tt0101465,en,Black Robe,In the 17th century a Jesuit priest and a young companion are escorted through the wilderness of Quebec by Algonquin Indians to find a distant mission in the dead of winter. The Jesuit experiences a spiritual journey while his young companion falls in love with the Algonquin chief's beautiful daughter underneath the imposing and magnificent mountains. Dread and death follows them upriver.,1.730199,/xBjI4vxmtlFeM9Sq7SUNTMKJvhy.jpg,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Alliance Communications Corporation', 'id': 2480}, {'name': 'Samson Productions', 'id': 5368}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'First Choice Canadian Communication Corporation', 'id': 36189}, {'name': 'Goldwyn Pictures Corporation (II)', 'id': 55798}, {'name': 'Rogers Telefund', 'id': 55799}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",9/5/91,0,101,"[{'iso_639_1': 'cr', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,"In the winter of 1634, an extraordinary man began a perilous journey into the North American wilderness.",Black Robe,FALSE,7.5,18
FALSE,,1000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,27431,tt0065761,it,Il gatto a nove code,A reporter and a blind retired journalist try to solve a series of murders. The crimes are connected to experiments by a pharmaceutical company in secret research. The two end up becoming targets of the killer.,4.392321,/zS41KSGoiX6D8dkhR99Han1uDRe.jpg,"[{'name': 'Labrador Films', 'id': 1400}, {'name': 'Seda Spettacoli', 'id': 3570}, {'name': 'Terra-Filmkunst', 'id': 4784}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2/11/71,0,110,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Caught between the truth and a murderer's hand!,The Cat o' Nine Tails,FALSE,6.9,52
FALSE,,58000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,2148,tt0087089,en,The Cotton Club,"The story of the people that frequented Harlem's famous nightclubs, 'The Cotton Club', and those that ran it.",9.508061,/q8Y86MbAgriwG9OZiomKCOTxrUM.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'PSO International', 'id': 427}, {'name': 'Totally Independent', 'id': 991}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/14/84,25928721,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,It was the jazz age. It was an era of elegance and violence. The action was gambling. The stakes were life and death.,The Cotton Club,FALSE,6.5,71
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,42033,tt0087130,en,Def-Con 4,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one man gets killed by survivors and the other man gets caught. The woman stays by the remains of the the satellite but is soon caught by evil punks who have taken power.",1.064151,/wmCLwtkwzrrphDhR1smtFLZrQxG.jpg,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'Salter Street Films International', 'id': 26139}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",3/15/85,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The last defense. The last hope. The battle for the future of the world has begun.,Def-Con 4,FALSE,2.8,10
FALSE,,7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,11308,tt0087428,en,The Hotel New Hampshire,The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,2.895566,/vgT2qf9re4XrC6OrZ2eEY4o4aTC.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Woodfall Film Productions', 'id': 1980}, {'name': 'Filmline Productions', 'id': 25580}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/9/84,0,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you experienced ""The World According To Garp"" and found it witty, delightful and totally unpredictable, then be happily surprised all over again when you join the fun and games that go on at the...Hotel New Hampshire.",The Hotel New Hampshire,FALSE,5.8,26
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,23239,tt0116604,en,Idiot Box,"Mick and Kev – bored, unemployed and aimless in the western suburbs of Sydney – decide to rob a bank, more or less for the fun of it.",0.690785,/wBbUoWA33j9yVQtJvgQ3TtbmqIa.jpg,"[{'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1/1/96,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Idiot Box,FALSE,4.7,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,53119,tt0119512,en,Left Luggage,"While escaping from Nazis during the WWII, a Jewish man dug suitcases full of things dear to his heart in the ground two. The war deprived him of his family, and afterwards he endlessly turns over the soil of Antwerp to find the suitcases, which makes him look obsessed. He keeps checking old maps and keeps digging, trying to find, in fact, those he lost. His daughter Chaya is a beautiful modern girl looking for a part-time job. She finds a place as a nanny in the strictly observant Chassidic family with many children, although her secular manners clearly fly in the face of many commandments. One of the reasons she is accepted is that mother of the family is absolutely overburdened by the household, so she stays despite the resistance of the father, normally - an indisputable authority in the family. She develops a special bond with the youngest of the boys, four-year old Simcha, so far incapable of speaking.",0.444226,/jY6aW0PkGs7psZSvFMqwDs7LiTi.jpg,[],[],3/30/98,100544,100,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'yi', 'name': ''}]",Released,,Left Luggage,FALSE,6.9,10
FALSE,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",,31941,tt0078490,en,Who'll Stop the Rain,"John, a disillusioned Vietnam War journalist, turns to heroin smuggling. He cons Ray, an equally burnt out veteran into delivering the drugs stateside to his wife. Everything soon falls apart and Ray ends up on the run with John's wife trying to evade crooked narcotics agents.",1.974018,/AexCYBIfZnPonWBwKREoauPzXEm.jpg,"[{'name': 'Katzka-Jaffe', 'id': 79727}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/2/78,0,126,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Who'll Stop the Rain,FALSE,6.8,12
FALSE,,0,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",,19317,tt0083366,en,"Zorro, The Gay Blade","George Hamilton stars in a dueling dual role as twin sons of the legendary Zorro. Soon after the dashing Don Diego Vega inherits his father's famous sword and costume, a broken ankle prevents the masked avenger from fulfilling his heroic duties. When his flamboyantly fashion-conscious brother assumes the secret identity to continue an ongoing fight for justice, the results are nothing short of hilarious!",2.852149,/7qO9lyAVkFRSvKm5ESVwiGTJtm7.jpg,"[{'name': 'Melvin Simon Productions', 'id': 2124}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",7/17/81,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Zexy, Zany, Zensational !","Zorro, The Gay Blade",FALSE,5.4,15
FALSE,"{'id': 104716, 'name': 'Basket Case Collection', 'poster_path': '/6DdpgHlruy4h6tfpwctFUw0inVj.jpg', 'backdrop_path': '/1R3D39kne1LX2TYcsQ7kly8D9Zb.jpg'}",35000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,27813,tt0083624,en,Basket Case,A young man carrying a big basket that contains his deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,6.631724,/6jvbpnSZieNXZct6C86vVfHJftB.jpg,"[{'name': 'Basket Case Productions', 'id': 37061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/14/82,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The tenant in room 7 is very small, very twisted and very mad.",Basket Case,FALSE,6.2,75
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,57745,tt0119842,en,Orphans,"The star of Ken Loach's MY NAME IS JOE, Mullan proves that his talent isn't relegated to acting. As a writer/director, he has crafted a supremely entertaining motion picture. ORPHANS tells the grittily realistic, hysterical, and deeply moving tale of a group of siblings who reunite in Glasgow on the eve of their mother's funeral. The four children mourn their mother's passing in a variety of ways, some of which are heartfelt and some of which are bizarre. As a potential thunderstorm threatens to damage the city, the situation compounds itself even further.",2.805298,/jM4R3tn49pXE4o9WNnyXfc2FDS.jpg,"[{'name': 'Antoinine Green Bridge', 'id': 8255}, {'name': 'Scottish Arts Council, The', 'id': 8256}, {'name': 'The Scottish Arts Council', 'id': 8257}]",[],9/3/98,49501,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Are YOUR parents a burden?,Orphans,FALSE,6.8,7
FALSE,,42000000,"[{'id': 53, 'name': 'Thriller'}]",,2057,tt0218922,en,Original Sin,"A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp",9.970359,/i8FEQy5IWAqOzXm4uDHy2r3Swym.jpg,"[{'name': 'Intermedia Films', 'id': 763}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Via Rosa Productions', 'id': 10103}, {'name': 'Hyde Park Entertainment', 'id': 13816}, {'name': 'UGC DA International', 'id': 76083}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/3/01,35402320,118,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,This is not a love story - it's a story about love.,Original Sin,FALSE,5.8,200
FALSE,"{'id': 107674, 'name': 'The Princess Diaries Collection', 'poster_path': '/wt5AMbxPTS4Kfjx7Fgm149qPfZl.jpg', 'backdrop_path': '/zSEtYD77pKRJlUPx34BJgUG9v1c.jpg'}",37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,9880,tt0247638,en,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",7.387171,/sxpvHk286sXLJWcFrBMNIsXbYsd.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'BrownHouse Productions', 'id': 26423}, {'name': 'Bottom of the Ninth Productions', 'id': 65559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/3/01,165335153,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She rocks. She rules. She reigns.,The Princess Diaries,FALSE,6.5,1063
FALSE,"{'id': 90863, 'name': 'Rush Hour Collection', 'poster_path': '/pTjvzlYByJuZ4TTkmlHIe4aDFy2.jpg', 'backdrop_path': '/uoDt3eCCKpcxSQVWjPTgN8T0gjm.jpg'}",90000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,5175,tt0266915,en,Rush Hour 2,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",8.345985,/kFeK17ZSogSxRxuupTxZ6PGklbj.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/3/01,347325802,90,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Get ready for a second Rush!,Rush Hour 2,FALSE,6.4,1078
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,21596,tt0262826,en,Thomas est amoureux,"Thomas Thomas is agoraphobic, has a computer-generated girlfriend, and hasn't left his home in years. Can a prostitute convince him to leave cyberspace and his home for the real world?",0.369046,/qVccotuipIGvZcUCU53DxEtFMKw.jpg,"[{'name': 'Entre Chien et Loup', 'id': 3984}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",9/3/00,0,97,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Thomas in Love,FALSE,6,2
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,41951,tt0094868,fr,Chocolat,"A young French woman returns to the vast silence of West Africa to contemplate her childhood days in a colonial outpost in Cameroon. Her strongest memories are of the family's houseboy, Protee - a man of great nobility, intelligence and beauty - and the intricate nature of relationships in a racist society.",1.046127,/JLADRZtwvuqGzKkzemEvoZ2eW6.jpg,"[{'name': 'Cerito Films', 'id': 10784}, {'name': 'Caroline Productions', 'id': 11035}, {'name': 'Cinémanuel', 'id': 11036}]","[{'iso_3166_1': 'CM', 'name': 'Cameroon'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",5/18/88,0,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Chocolat,FALSE,6.5,12
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,11385,tt0056059,en,Hatari!,A group of men trap wild animals in Africa and sell them to zoos. Will the arrival of a female wildlife photographer change their ways?,10.921504,/ulF9l08e5fAo5A2x2KLku59csXN.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Malabar', 'id': 10696}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/19/62,0,157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,Hatari means Fun! Hatari means Adventure! Hatari means Thrills!,Hatari!,FALSE,6.2,50
FALSE,"{'id': 239968, 'name': 'La cage aux folles', 'poster_path': '/zXRTeDxafOBDjE5E5s9QdxZAeME.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,4484,tt0077288,fr,La Cage aux folles,Two gay men living in St. Tropez have their lives turned upside down when the son of one of the men announces he is getting married. They try conceal their lifestyle and their ownership of the transvestite club downstairs when the fiancée and her parents come for dinner.,3.140011,/c47NVaCRkPCmVdr1q60fpYA3OGp.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Da Ma Produzione', 'id': 16058}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",10/25/78,20424259,99,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,La Cage aux folles,FALSE,6.9,57
FALSE,"{'id': 239968, 'name': 'La cage aux folles', 'poster_path': '/zXRTeDxafOBDjE5E5s9QdxZAeME.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,11684,tt0080489,fr,La Cage aux folles II,"In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?",1.540986,/f2Bh3rV2y5XLdXMEhzILMWhSeGK.jpg,"[{'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Da Ma Produzione', 'id': 16058}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",12/10/80,6950125,101,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,La Cage aux folles II,FALSE,5.7,17
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,44414,tt0102299,en,Liebestraum,A man returns to his hometown and a series of dark secrets are revealed.,4.198128,/goDiRWjhqUFuD0sKoZT5yNTDVBI.jpg,"[{'name': 'Pathé Entertainment', 'id': 841}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/13/91,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A story of lust, murder and dreams.",Liebestraum,FALSE,6.2,5
FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,44258,tt0060668,en,Marat/Sade,"In Charenton Asylum, the Marquis de Sade directs a play about Jean Paul Marat's death, using the patients as actors. Based 'The Persecution and Assassination of Jean-Paul Marat as Performed by the Inmates of the Asylum of Charenton Under the Direction of the Marquis de Sade', a 1963 play by Peter Weiss.",0.448733,/sjAqIva1SJSt7L5H0CJ4WwdEFtp.jpg,"[{'name': 'Royal Shakespeare Company', 'id': 5845}, {'name': 'Marat Sade Productions', 'id': 27405}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/67,0,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Marat/Sade,FALSE,5.9,7
