id,keywords
16441,"[{'id': 9725, 'name': 'sword fight'}, {'id': 18165, 'name': 'animal'}]"
11422,"[{'id': 907, 'name': 'japanese'}, {'id': 1956, 'name': 'world war ii'}, {'id': 9240, 'name': 'midway'}, {'id': 13065, 'name': 'soldier'}, {'id': 14638, 'name': 'american'}]"
31037,"[{'id': 1956, 'name': 'world war ii'}, {'id': 9682, 'name': 'history'}]"
40739,"[{'id': 1956, 'name': 'world war ii'}, {'id': 2349, 'name': 'german'}, {'id': 13065, 'name': 'soldier'}, {'id': 14638, 'name': 'american'}]"
10656,"[{'id': 90, 'name': 'paris'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1552, 'name': 'subway'}, {'id': 1761, 'name': 'metropolis'}, {'id': 1936, 'name': 'blackmail'}, {'id': 1937, 'name': 'document'}, {'id': 15009, 'name': 'criminal'}, {'id': 156037, 'name': 'socialite'}, {'id': 173919, 'name': 'punk band'}]"
32847,"[{'id': 2799, 'name': 'cruise'}, {'id': 2900, 'name': 'buenos aires'}, {'id': 4375, 'name': 'transformation'}, {'id': 9673, 'name': 'love'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15274, 'name': 'nervous breakdown'}, {'id': 15320, 'name': 'insecurity'}, {'id': 159313, 'name': 'psychiatry'}, {'id': 176793, 'name': 'middle age'}, {'id': 192391, 'name': 'spinster'}]"
39938,"[{'id': 10683, 'name': 'coming of age'}, {'id': 179585, 'name': 'american civil war'}]"
38766,"[{'id': 4063, 'name': 'siege'}, {'id': 161246, 'name': 'pacific theater'}]"
43510,"[{'id': 5299, 'name': 'war correspondent'}, {'id': 158781, 'name': 'jungle warfare'}, {'id': 160325, 'name': 'guadalcanal'}]"
35284,"[{'id': 131, 'name': 'italy'}, {'id': 1295, 'name': 'europe'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 11064, 'name': 'nazi germany'}]"
14584,"[{'id': 11931, 'name': 'spoof'}, {'id': 155844, 'name': 'sam spade'}]"
58886,[]
72277,"[{'id': 1566, 'name': 'dream'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3392, 'name': 'voodoo'}, {'id': 4237, 'name': 'water'}, {'id': 5657, 'name': 'australia'}, {'id': 5997, 'name': 'sign'}, {'id': 6148, 'name': 'court'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11326, 'name': 'shaman'}, {'id': 14527, 'name': 'storm'}, {'id': 207935, 'name': 'manslaughter'}, {'id': 209619, 'name': 'aborigine'}]"
5781,"[{'id': 90, 'name': 'paris'}, {'id': 258, 'name': 'bomb'}, {'id': 2281, 'name': 'mistake in person'}, {'id': 7513, 'name': 'bucket'}, {'id': 7515, 'name': 'lausanne'}, {'id': 9673, 'name': 'love'}, {'id': 10183, 'name': 'independent film'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 13008, 'name': 'train'}, {'id': 13097, 'name': 'maid'}, {'id': 33740, 'name': 'humiliation'}, {'id': 206887, 'name': 'seville'}]"
23805,"[{'id': 2081, 'name': 'department store'}, {'id': 156294, 'name': 'rich kid'}, {'id': 156295, 'name': 'trophy wife'}, {'id': 156296, 'name': 'job termination'}, {'id': 156298, 'name': 'richard pryor'}]"
34388,"[{'id': 220, 'name': 'berlin'}, {'id': 292, 'name': 'berlin wall'}, {'id': 392, 'name': 'england'}, {'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 155460, 'name': 'defection'}, {'id': 155762, 'name': 'swinging 60s'}, {'id': 156026, 'name': 'east germany'}, {'id': 156598, 'name': 'harry palmer'}]"
39867,"[{'id': 242, 'name': 'new york'}, {'id': 246, 'name': 'dancing'}, {'id': 293, 'name': 'female nudity'}, {'id': 586, 'name': 'new jersey'}, {'id': 2483, 'name': 'nudity'}, {'id': 4426, 'name': 'sadism'}, {'id': 9748, 'name': 'revenge'}, {'id': 9786, 'name': 'burned alive'}, {'id': 9826, 'name': 'murder'}, {'id': 10093, 'name': 'priest'}, {'id': 10183, 'name': 'independent film'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 13158, 'name': 'gasoline'}, {'id': 14765, 'name': 'church'}, {'id': 14805, 'name': 'maniac'}, {'id': 18082, 'name': 'flamethrower'}, {'id': 33464, 'name': 'burning body'}, {'id': 155490, 'name': 'disco'}, {'id': 155733, 'name': 'old house'}, {'id': 157213, 'name': 'death of mother'}, {'id': 157701, 'name': 'psychotic'}, {'id': 158567, 'name': 'burn victim'}, {'id': 187844, 'name': 'flashback'}, {'id': 189921, 'name': 'video nasty'}, {'id': 222314, 'name': 'abusive mother'}]"
11033,"[{'id': 108, 'name': 'transvestism'}, {'id': 444, 'name': 'taxi'}, {'id': 549, 'name': 'prostitute'}, {'id': 1552, 'name': 'subway'}, {'id': 1879, 'name': 'shower'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3182, 'name': 'seduction'}, {'id': 6025, 'name': 'photography'}, {'id': 6054, 'name': 'friendship'}, {'id': 6093, 'name': 'assault'}, {'id': 9181, 'name': 'alter ego'}, {'id': 9826, 'name': 'murder'}, {'id': 10333, 'name': 'stalking'}, {'id': 14819, 'name': 'violence'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15271, 'name': 'interrogation'}, {'id': 33513, 'name': 'desire'}, {'id': 33720, 'name': 'guilt'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 155440, 'name': 'hitchcockian'}, {'id': 158203, 'name': 'straight razor'}, {'id': 169815, 'name': 'exhibitionism'}, {'id': 188960, 'name': 'elevator'}, {'id': 193282, 'name': 'dark secrets'}, {'id': 227035, 'name': 'white gloves'}]"
69716,"[{'id': 5202, 'name': 'boy'}, {'id': 5657, 'name': 'australia'}, {'id': 10614, 'name': 'tragedy'}]"
37835,"[{'id': 242, 'name': 'new york'}, {'id': 570, 'name': 'rape'}, {'id': 2956, 'name': 'vietnam'}, {'id': 6110, 'name': 'weapon'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9748, 'name': 'revenge'}, {'id': 10292, 'name': 'gore'}, {'id': 11034, 'name': 'b movie'}, {'id': 13006, 'name': 'torture'}, {'id': 13059, 'name': 'prostitution'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 162380, 'name': 'ex soldier'}]"
33356,[]
3537,"[{'id': 1346, 'name': 'dance performance'}, {'id': 1691, 'name': 'dance'}, {'id': 4344, 'name': 'musical'}, {'id': 9823, 'name': 'rivalry'}]"
38922,"[{'id': 3429, 'name': 'diet'}, {'id': 9974, 'name': 'obesity'}, {'id': 187056, 'name': 'woman director'}]"
27145,[]
8738,"[{'id': 1956, 'name': 'world war ii'}, {'id': 3365, 'name': 'pearl harbor'}, {'id': 3800, 'name': 'airplane'}, {'id': 4379, 'name': 'time travel'}]"
28614,"[{'id': 9937, 'name': 'suspense'}]"
3604,"[{'id': 2280, 'name': 'emperor'}, {'id': 2642, 'name': 'solar eclipse'}, {'id': 3071, 'name': 'prince'}, {'id': 3912, 'name': 'tv duel'}, {'id': 6211, 'name': 'fighter'}, {'id': 9758, 'name': 'deception'}, {'id': 10700, 'name': 'hood'}, {'id': 14760, 'name': 'scientist'}, {'id': 195446, 'name': 'sword and planet'}]"
6974,"[{'id': 839, 'name': 'mars'}, {'id': 1299, 'name': 'monster'}, {'id': 8183, 'name': 'carnivorous plant'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9951, 'name': 'alien'}, {'id': 10539, 'name': 'martian'}, {'id': 11100, 'name': 'giant monster'}, {'id': 12405, 'name': 'outer space'}, {'id': 13005, 'name': 'doctor'}, {'id': 14626, 'name': 'astronaut'}, {'id': 195114, 'name': 'space adventure'}, {'id': 210234, 'name': 'man eating plant'}]"
26398,"[{'id': 572, 'name': 'sex'}, {'id': 818, 'name': 'based on novel'}, {'id': 1299, 'name': 'monster'}, {'id': 15140, 'name': 'quicksand'}, {'id': 161511, 'name': 'edgar rice burroughs'}, {'id': 162801, 'name': 'subterranean'}, {'id': 166695, 'name': 'cavern'}, {'id': 197359, 'name': 'cave woman'}]"
42218,"[{'id': 1196, 'name': 'florida'}, {'id': 1852, 'name': 'mutant'}, {'id': 3186, 'name': 'everglades'}, {'id': 9741, 'name': 'radioactive'}, {'id': 10183, 'name': 'independent film'}, {'id': 11034, 'name': 'b movie'}, {'id': 12070, 'name': 'ants'}, {'id': 158091, 'name': 'giant insect'}, {'id': 179867, 'name': 'real estate'}, {'id': 214996, 'name': 'florida everglades'}, {'id': 214997, 'name': 'giant ants'}, {'id': 223059, 'name': 'animal horror'}]"
10649,"[{'id': 582, 'name': 'san francisco'}, {'id': 3859, 'name': 'alcatraz'}, {'id': 5373, 'name': 'damage'}, {'id': 5439, 'name': 'inspector'}, {'id': 8956, 'name': 'magnum'}, {'id': 177512, 'name': 'dirty harry'}]"
42566,"[{'id': 1568, 'name': 'undercover'}, {'id': 1721, 'name': 'fight'}, {'id': 6149, 'name': 'police'}, {'id': 14964, 'name': 'drug'}, {'id': 34079, 'name': 'death'}]"
17689,"[{'id': 502, 'name': 'ambush'}, {'id': 549, 'name': 'prostitute'}, {'id': 720, 'name': 'helicopter'}, {'id': 797, 'name': 'showdown'}, {'id': 992, 'name': 'bus'}, {'id': 1589, 'name': 'sniper'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 2448, 'name': 'freight train'}, {'id': 2708, 'name': 'hitman'}, {'id': 3581, 'name': 'witness'}, {'id': 3713, 'name': 'chase'}, {'id': 5430, 'name': 'police protection'}, {'id': 6951, 'name': 'biker'}, {'id': 9849, 'name': 'beating'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10950, 'name': 'shootout'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 33352, 'name': 'police car'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 168590, 'name': 'tough cop'}, {'id': 173606, 'name': 'betting'}, {'id': 181135, 'name': 'gauntlet'}, {'id': 186718, 'name': 'corrupt official'}, {'id': 209225, 'name': 'extradition'}]"
34084,"[{'id': 1227, 'name': 'cemetery'}]"
15983,[]
14854,"[{'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 1556, 'name': 'texas'}, {'id': 1812, 'name': 'fbi'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 5901, 'name': 'texas ranger'}, {'id': 6110, 'name': 'weapon'}, {'id': 10176, 'name': 'gun battle'}, {'id': 14964, 'name': 'drug'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 159803, 'name': 'killing a dog'}]"
10847,"[{'id': 911, 'name': 'exotic island'}, {'id': 2429, 'name': 'will to survive'}, {'id': 2987, 'name': 'gang war'}, {'id': 3077, 'name': 'leader'}, {'id': 10084, 'name': 'rescue'}]"
33525,"[{'id': 4100, 'name': 'british army'}, {'id': 6415, 'name': 'stage show'}, {'id': 9738, 'name': 'ufo'}, {'id': 9882, 'name': 'space'}, {'id': 10536, 'name': 'rocket crash'}]"
27591,"[{'id': 818, 'name': 'based on novel'}, {'id': 1299, 'name': 'monster'}, {'id': 1963, 'name': 'expedition'}, {'id': 2041, 'name': 'island'}, {'id': 3347, 'name': 'volcano'}, {'id': 3799, 'name': 'ship'}, {'id': 3986, 'name': 'spider'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 10183, 'name': 'independent film'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 159955, 'name': 'cavemen'}, {'id': 161511, 'name': 'edgar rice burroughs'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 168615, 'name': 'biplane'}, {'id': 176038, 'name': 'pterodactyl'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 197359, 'name': 'cave woman'}, {'id': 221255, 'name': 'stegosaurus'}]"
299,"[{'id': 395, 'name': 'gambling'}, {'id': 584, 'name': 'perfect crime'}, {'id': 585, 'name': 'casino'}, {'id': 613, 'name': ""new year's eve""}, {'id': 642, 'name': 'robbery'}, {'id': 700, 'name': 'italo-american'}, {'id': 1574, 'name': 'rat pack'}, {'id': 9727, 'name': 'thief'}, {'id': 33885, 'name': 'car'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
31945,"[{'id': 629, 'name': 'sicily'}, {'id': 155538, 'name': 'sicilian mafia'}, {'id': 155539, 'name': 'sicilian'}]"
42160,"[{'id': 5956, 'name': 'stuntman'}]"
10650,"[{'id': 2860, 'name': 'heart'}, {'id': 3713, 'name': 'chase'}, {'id': 4188, 'name': 'revitalization'}, {'id': 177512, 'name': 'dirty harry'}]"
8007,"[{'id': 720, 'name': 'helicopter'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1589, 'name': 'sniper'}, {'id': 1662, 'name': 'bosnia and herzegovina'}, {'id': 2533, 'name': 'fighter pilot'}, {'id': 7973, 'name': 'bosnian war of 1992-1995'}, {'id': 10084, 'name': 'rescue'}, {'id': 10685, 'name': 'escape'}, {'id': 11117, 'name': 'tank'}, {'id': 11872, 'name': 'atrocity'}, {'id': 12371, 'name': 'gunfight'}, {'id': 18543, 'name': 'combat'}, {'id': 162365, 'name': 'military'}, {'id': 168839, 'name': 'mine field'}, {'id': 219404, 'name': 'action hero'}, {'id': 221092, 'name': 'aircraft carrier'}, {'id': 225707, 'name': 'reconnaissance'}, {'id': 226426, 'name': 'mass grave'}]"
19076,"[{'id': 5868, 'name': 'marie antoinette'}, {'id': 9748, 'name': 'revenge'}]"
81442,[]
50562,[]
13503,"[{'id': 3508, 'name': 'underwear'}, {'id': 4809, 'name': 'tiger'}, {'id': 6984, 'name': 'racial segregation'}]"
161,"[{'id': 378, 'name': 'prison'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 3688, 'name': 'strip club'}, {'id': 10453, 'name': 'con artist'}, {'id': 10530, 'name': 'atlantic city'}, {'id': 11362, 'name': 'cockney accent'}, {'id': 14570, 'name': 'las vegas'}, {'id': 159355, 'name': 'card dealer'}, {'id': 159358, 'name': 'explosives expert'}, {'id': 159362, 'name': 'black and white scene'}, {'id': 159369, 'name': 'male'}, {'id': 159370, 'name': 'salt lake city utah'}]"
43774,"[{'id': 992, 'name': 'bus'}, {'id': 1328, 'name': 'secret'}, {'id': 2217, 'name': 'rain'}, {'id': 4262, 'name': 'tea'}, {'id': 9276, 'name': 'truck'}, {'id': 9673, 'name': 'love'}, {'id': 12544, 'name': 'crying'}, {'id': 14586, 'name': 'construction site'}, {'id': 33495, 'name': 'afghan'}, {'id': 33496, 'name': 'construction'}, {'id': 54612, 'name': 'shoe'}, {'id': 192565, 'name': 'turkish'}]"
31064,"[{'id': 570, 'name': 'rape'}, {'id': 572, 'name': 'sex'}, {'id': 822, 'name': 'airport'}, {'id': 1002, 'name': 'authority'}, {'id': 3487, 'name': 'assistant'}, {'id': 3720, 'name': 'power'}, {'id': 9748, 'name': 'revenge'}, {'id': 10183, 'name': 'independent film'}, {'id': 14782, 'name': 'trust'}]"
31682,"[{'id': 818, 'name': 'based on novel'}, {'id': 977, 'name': 'cat'}, {'id': 3888, 'name': 'giant spider'}, {'id': 6380, 'name': 'shrinking'}, {'id': 187579, 'name': 'radioactivity'}]"
8342,"[{'id': 1662, 'name': 'bosnia and herzegovina'}, {'id': 2999, 'name': 'recruit'}, {'id': 7973, 'name': 'bosnian war of 1992-1995'}]"
55479,[]
4886,"[{'id': 977, 'name': 'cat'}, {'id': 2041, 'name': 'island'}, {'id': 5333, 'name': 'guest'}, {'id': 5420, 'name': 'fisherman'}, {'id': 12570, 'name': 'whodunit'}, {'id': 12997, 'name': 'dinner'}, {'id': 13005, 'name': 'doctor'}, {'id': 14755, 'name': 'power outage'}, {'id': 15079, 'name': 'record'}, {'id': 155467, 'name': 'nursery rhyme'}, {'id': 168857, 'name': 'record player'}, {'id': 178993, 'name': 'duplicity'}, {'id': 184297, 'name': 'mystery killer'}, {'id': 184302, 'name': 'scheming'}, {'id': 184312, 'name': 'mind game'}]"
228,"[{'id': 1992, 'name': 'professor'}, {'id': 5319, 'name': 'pub'}, {'id': 6027, 'name': 'music'}, {'id': 10644, 'name': 'melodrama'}, {'id': 190475, 'name': 'german expressionism'}, {'id': 214452, 'name': 'traveling circus'}]"
23111,"[{'id': 2355, 'name': 'american dream'}, {'id': 3263, 'name': 'american  way of life'}, {'id': 6027, 'name': 'music'}, {'id': 186450, 'name': 'moscow'}]"
42597,"[{'id': 13028, 'name': 'writer'}, {'id': 33632, 'name': 'apartment'}]"
194,"[{'id': 90, 'name': 'paris'}, {'id': 128, 'name': 'love triangle'}, {'id': 365, 'name': 'ghost train'}, {'id': 366, 'name': 'sex-shop'}, {'id': 367, 'name': 'shyness'}, {'id': 1407, 'name': 'montmartre'}, {'id': 5600, 'name': 'daughter'}, {'id': 5972, 'name': 'garden gnome'}, {'id': 5973, 'name': 'journey round the world'}, {'id': 6025, 'name': 'photography'}]"
11397,"[{'id': 240, 'name': 'underdog'}, {'id': 2283, 'name': 'ball'}, {'id': 5091, 'name': 'kiss'}, {'id': 6270, 'name': 'high school'}, {'id': 6275, 'name': 'school party'}, {'id': 9755, 'name': 'parody'}, {'id': 9986, 'name': 'crush'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 166229, 'name': 'prom queen'}, {'id': 167310, 'name': 'sitting on a toilet'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
1903,"[{'id': 1453, 'name': 'amnesia'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 4563, 'name': 'virtual reality'}]"
11889,"[{'id': 818, 'name': 'based on novel'}, {'id': 1605, 'name': 'new love'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 4193, 'name': 'retiree'}, {'id': 4995, 'name': 'aging'}, {'id': 5903, 'name': 'alzheimer'}, {'id': 7094, 'name': 'pflegen'}, {'id': 9673, 'name': 'love'}, {'id': 10818, 'name': 'author'}, {'id': 154785, 'name': 'short-term memory'}, {'id': 163132, 'name': 'photographic memory'}]"
28171,"[{'id': 187, 'name': 'islam'}, {'id': 539, 'name': 'middle east'}, {'id': 972, 'name': 'refugee'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 4337, 'name': 'famine'}, {'id': 5389, 'name': 'mujahid'}, {'id': 5923, 'name': 'sister'}, {'id': 7955, 'name': 'taliban'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9935, 'name': 'travel'}, {'id': 10508, 'name': 'teacher'}, {'id': 10941, 'name': 'disappearance'}, {'id': 34079, 'name': 'death'}, {'id': 160832, 'name': 'red cross'}, {'id': 209997, 'name': 'iranian new wave'}]"
9523,"[{'id': 1326, 'name': 'infidelity'}, {'id': 5340, 'name': 'investigation'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6149, 'name': 'police'}, {'id': 6192, 'name': 'relation'}]"
9428,"[{'id': 3446, 'name': 'forgiveness'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 11732, 'name': 'cigarette smoking'}, {'id': 155294, 'name': 'family conflict'}]"
1649,"[{'id': 2964, 'name': 'future'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4116, 'name': 'heaven'}, {'id': 4379, 'name': 'time travel'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 5684, 'name': 'diabolical ego'}, {'id': 6155, 'name': 'afterlife'}, {'id': 10875, 'name': 'metal'}, {'id': 14544, 'name': 'robot'}, {'id': 14999, 'name': 'devil'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 163186, 'name': 'seance'}]"
11938,"[{'id': 392, 'name': 'england'}, {'id': 4630, 'name': 'chaos'}, {'id': 9476, 'name': 'pünktlichkeit'}, {'id': 12974, 'name': 'principal'}, {'id': 13008, 'name': 'train'}]"
43143,"[{'id': 1262, 'name': 'mountain'}, {'id': 1299, 'name': 'monster'}, {'id': 3124, 'name': 'cloud'}, {'id': 5260, 'name': 'geneva'}, {'id': 9815, 'name': 'psychic power'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11181, 'name': 'decapitation'}, {'id': 156835, 'name': 'hypnotism'}, {'id': 187579, 'name': 'radioactivity'}]"
35201,"[{'id': 2652, 'name': 'nazis'}]"
42724,"[{'id': 212, 'name': 'london england'}, {'id': 15160, 'name': 'divorce'}, {'id': 197950, 'name': 'flight of fancy'}]"
24264,"[{'id': 409, 'name': 'africa'}, {'id': 3070, 'name': 'mercenary'}, {'id': 4414, 'name': 'adventure'}, {'id': 160137, 'name': 'female hero'}, {'id': 209893, 'name': 'jungle girl'}]"
27150,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 797, 'name': 'showdown'}, {'id': 798, 'name': 'sheriff'}, {'id': 1556, 'name': 'texas'}, {'id': 2483, 'name': 'nudity'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 9826, 'name': 'murder'}, {'id': 156808, 'name': 'hospital fight'}, {'id': 157758, 'name': 'axe murder'}, {'id': 176625, 'name': 'taekwondo'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 197239, 'name': 'regeneration'}]"
26978,"[{'id': 10158, 'name': 'alien planet'}, {'id': 187967, 'name': 'forbidden zone'}, {'id': 187969, 'name': 'waif'}]"
19209,"[{'id': 3593, 'name': 'wilderness'}, {'id': 6054, 'name': 'friendship'}, {'id': 10349, 'name': 'survival'}, {'id': 10683, 'name': 'coming of age'}, {'id': 13088, 'name': 'summer'}, {'id': 18330, 'name': 'nature'}, {'id': 33788, 'name': 'guide'}, {'id': 160071, 'name': 'tough love'}]"
8386,"[{'id': 1337, 'name': 'carpet'}, {'id': 1667, 'name': 'pimp'}, {'id': 2463, 'name': 'harvard university'}, {'id': 4523, 'name': 'joint'}, {'id': 8224, 'name': 'cannabis'}, {'id': 11870, 'name': 'teen movie'}, {'id': 13160, 'name': 'university'}, {'id': 15000, 'name': 'person on fire'}, {'id': 34117, 'name': 'cult film'}, {'id': 54610, 'name': 'dove'}, {'id': 160450, 'name': 'dean'}, {'id': 162836, 'name': 'weed+'}, {'id': 163968, 'name': 'marijuana joint'}, {'id': 166734, 'name': 'smoke'}, {'id': 168179, 'name': 'drug deal'}, {'id': 169064, 'name': 'canon'}, {'id': 171235, 'name': 'pot head'}, {'id': 171236, 'name': 'smoke ring'}, {'id': 171238, 'name': 'pill bottle'}, {'id': 171241, 'name': 'doves'}, {'id': 171244, 'name': 'baby powder'}, {'id': 171247, 'name': 'grave robbing'}, {'id': 171251, 'name': 'corpse in coffin'}, {'id': 171252, 'name': 'pillbox'}, {'id': 171401, 'name': 'pot'}]"
12589,"[{'id': 797, 'name': 'showdown'}, {'id': 2998, 'name': 'gi'}, {'id': 3289, 'name': 'villain'}, {'id': 6257, 'name': 'genius'}, {'id': 9951, 'name': 'alien'}, {'id': 10084, 'name': 'rescue'}, {'id': 12101, 'name': 'miniaturization'}, {'id': 14544, 'name': 'robot'}, {'id': 14643, 'name': 'battle'}, {'id': 18069, 'name': 'laser gun'}, {'id': 18096, 'name': 'spear'}, {'id': 33353, 'name': 'boy genius'}]"
12312,"[{'id': 1189, 'name': 'profession'}, {'id': 3436, 'name': 'karate'}, {'id': 5600, 'name': 'daughter'}, {'id': 9576, 'name': 'beförderung'}, {'id': 155816, 'name': 'ex-wife'}, {'id': 192828, 'name': 'parking'}, {'id': 212330, 'name': 'slap'}]"
11232,"[{'id': 1808, 'name': 'lover (female)'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 4379, 'name': 'time travel'}, {'id': 5091, 'name': 'kiss'}, {'id': 6162, 'name': 'past'}, {'id': 7879, 'name': 'secret love'}, {'id': 11860, 'name': 'fish out of water'}]"
120,"[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarves'}, {'id': 606, 'name': 'orcs'}, {'id': 609, 'name': 'middle-earth (tolkien)'}, {'id': 611, 'name': 'hobbit'}, {'id': 818, 'name': 'based on novel'}, {'id': 1262, 'name': 'mountain'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3098, 'name': 'castle'}, {'id': 3347, 'name': 'volcano'}, {'id': 4587, 'name': 'password'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 6464, 'name': 'uncle'}, {'id': 46951, 'name': 'mirror'}, {'id': 177912, 'name': 'wizard'}, {'id': 234213, 'name': 'sword and sorcery'}]"
11086,"[{'id': 387, 'name': 'california'}, {'id': 769, 'name': 'falsely accused'}, {'id': 3246, 'name': 'prosecution'}, {'id': 7059, 'name': 'anti-communism'}, {'id': 12396, 'name': 'hollywood'}, {'id': 13028, 'name': 'writer'}]"
453,"[{'id': 30, 'name': 'individual'}, {'id': 222, 'name': 'schizophrenia'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2051, 'name': 'intelligence'}, {'id': 2303, 'name': 'mathematician'}, {'id': 2304, 'name': 'market economy'}, {'id': 2305, 'name': 'economic theory'}, {'id': 2307, 'name': 'princeton university'}, {'id': 2309, 'name': 'nobel prize'}, {'id': 2461, 'name': 'mathematical theorem'}, {'id': 2462, 'name': 'm.i.t.'}, {'id': 6009, 'name': 'mathematics'}, {'id': 6262, 'name': 'delusion'}]"
18939,"[{'id': 1009, 'name': 'baby'}, {'id': 163924, 'name': 'childless couple'}]"
12724,"[{'id': 745, 'name': 'nun'}, {'id': 3099, 'name': 'satanism'}, {'id': 3754, 'name': 'legend'}, {'id': 6517, 'name': 'young people'}, {'id': 9712, 'name': 'possession'}, {'id': 9826, 'name': 'murder'}, {'id': 15001, 'name': 'demon'}, {'id': 41592, 'name': 'monastery'}, {'id': 190116, 'name': 'school life'}]"
11414,"[{'id': 787, 'name': 'mississippi'}, {'id': 4551, 'name': 'swamp'}, {'id': 6062, 'name': 'hostility'}, {'id': 6089, 'name': 'freedom'}, {'id': 6324, 'name': 'bias'}, {'id': 7856, 'name': 'racist'}, {'id': 10685, 'name': 'escape'}, {'id': 10717, 'name': 'chain gang'}, {'id': 10958, 'name': 'man hunt'}, {'id': 12414, 'name': 'escaped convict'}, {'id': 12425, 'name': 'racism'}, {'id': 13008, 'name': 'train'}, {'id': 15234, 'name': 'convict'}, {'id': 33343, 'name': 'spit in the face'}, {'id': 207981, 'name': 'south'}]"
31507,"[{'id': 1295, 'name': 'europe'}, {'id': 4948, 'name': 'retirement'}, {'id': 5728, 'name': 'tycoon'}]"
42612,"[{'id': 14819, 'name': 'violence'}, {'id': 158584, 'name': 'tv news'}]"
18783,"[{'id': 11117, 'name': 'tank'}, {'id': 11400, 'name': 'sergeant'}, {'id': 18034, 'name': 'desert'}, {'id': 207428, 'name': 'desert warfare'}]"
12593,"[{'id': 242, 'name': 'new york'}, {'id': 572, 'name': 'sex'}, {'id': 977, 'name': 'cat'}, {'id': 1353, 'name': 'underground'}, {'id': 1817, 'name': 'orgy'}, {'id': 5246, 'name': ""students' movement""}, {'id': 5436, 'name': 'sexual revolution'}, {'id': 5927, 'name': 'violence against women'}, {'id': 6782, 'name': 'addiction'}, {'id': 10209, 'name': 'race riot'}, {'id': 11477, 'name': 'talking animal'}, {'id': 11487, 'name': 'midnight movie'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 11528, 'name': 'hallucinogenic drug'}, {'id': 11530, 'name': 'sexual freedom'}, {'id': 11532, 'name': 'grindhouse'}, {'id': 11534, 'name': 'sexual violence'}, {'id': 14964, 'name': 'drug'}, {'id': 161919, 'name': 'adult animation'}]"
