id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
2018,The Wedding Planner,35000000.0,['Comedy'],"Mary Fiore, San Francisco's premiere wedding planner is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client, wealthy Fran Donnolly. As Mary continues making the wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.",94728529,103.0,5.4,433,2001
31768,Amy,0.0,"['Comedy', 'Drama']","Amy's father, Franco, was a popular rock musician accidentally electrocuted while performing on stage. The psychological trauma leaves Amy mute and deaf. So the 8-year-old is brought by her mother, Tanya, to Melbourne to diagnose the reasons for her continued silence.",0,104.0,6.9,7,1997
287991,Dog Run,0.0,[],"Eddie (Marc) and Miles (DuPlessis) are teen runaways who meet and become friends in New Orleans. They hook up with a local drug dealer who sends them to New York City for a drug deal with the promise of easy money and a place to live. When the deal falls through, they find themselves penniless on the Lower East Side. They discover a vast underworld of abandoned buildings where kids live and are drawn into a world of sex, drugs, and survival.",0,0.0,0.0,0,2001
47595,Faithless,0.0,"['Drama', 'Romance']","Scripted by Ingmar Bergman, this very personal film is about a destructive affair which wrecks the marriage of an actress (Marianne) and musician (Markus). Wanting to continue the affair, Marianne moves in with her lover. But she is tormented by Markus' decision not to let her have custody of their daughter. Finally Markus announces he may have a solution to the stalemate, but this leads to deception, lies and ultimately, tragedy.",0,142.0,6.4,7,2000
18856,The Invisible Circus,0.0,['Drama'],"After learning that her sister, Faith (Cameron Diaz), has committed suicide in Portugal, Phoebe (Jordana Brewster), an 18-year-old hippie, decides to uproot from her San Francisco home to travel to Europe. Phoebe hopes to discover and experience the life that led to her sister's death by retracing her footsteps, which eventually leads to Wolf (Christopher Eccleston) -- Faith's boyfriend. However, as Phoebe's journey continues, a series of visions of Faith pushes her mind to the brink.",0,93.0,5.1,14,2001
10499,The Legend of Rita,0.0,"['Drama', 'Foreign']","Rita Vogt is a radical West German terrorist who abandons the revolution and settles in East Germany with a new identity provided by the East German secret service. She lives in constant fear of having her cover blown, which unavoidably happens after the German re-unification.",0,102.0,5.4,6,2000
37949,A Monkey's Tale,0.0,"['Adventure', 'Animation', 'Family']",Kom is from a tribe of monkeys who live in a canopy. He rejects elders' authority as well as the superstition that the lower world would be inhabited by demons. But he accidentally falls from the trees…,0,80.0,6.3,7,1999
83500,Two Ninas,0.0,"['Comedy', 'Romance']","After a long lonely period of involuntary celibacy, Marty Sachs decides that he has had enough of New York and wants to pack up and run the family business in Maine. Yet before he leaves, he meets two available, attractive women, both named Nina. Nina Cohen shares many of the same eccentric interests as Marty, but she has grow gun-shy from one too many bad relationships. Blonde bombshell Nina Harris literally knocks Marty off his feet in an ill-fated attempt at snagging a cab.",0,88.0,7.0,1,2000
47943,"Harry, He's Here To Help",0.0,['Comedy'],"Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.",3818452,117.0,6.7,47,2000
74340,Amazing Grace and Chuck,0.0,['Drama'],"Chuck Murdock, a 12-year-old boy from Montana and son of a military jet pilot, becomes anxious after seeing a Minuteman missile on a school field trip. He protests the existence of nuclear weapons by refusing to play baseball, which results in the forfeit of a Little League game by his team. ""Amazing Grace"" Smith, a fictional Boston Celtics player, played by NBA star Alex English, decides to join the boy in his protest by resigning from professional basketball. This gives it nationwide coverage, inspiring more pro athletes to join the protest against nuclear weapons. The film reaches a climax when the President of the United States personally meets with Chuck, admiring his resolve but at the same time explaining the practical difficulties of disarmament. Sinister forces, meanwhile, threaten the lives of Amazing Grace and his agent, Lynn.",0,114.0,6.3,5,1987
5709,Amazon Women on the Moon,0.0,"['Comedy', 'Science Fiction']","Acclaimed director John Landis (Animal House, The Blues Brothers) presents this madcap send-up of late night TV, low-budget sci-fi films and canned-laughter-filled sitcoms packed with off-the-wall sketches that will have you in stitches. Centered around a television station which features a 1950s-style sci-fi movie interspersed with a series of wild commercials, wacky shorts and weird specials, this lampoon of contemporary life and pop culture skewers some of the silliest spectacles ever created in the name of entertainment. A truly outrageous look at the best of the worst that television has to offer.",0,85.0,6.0,37,1987
11215,Baby Boom,0.0,"['Comedy', 'Romance', 'Family']",The life of super-yuppie J.C. is thrown into turmoil when she inherits a baby from a distant relative.,0,110.0,6.0,70,1987
26477,Back to the Beach,0.0,"['Comedy', 'Music']","Cowabunga! The surfing '60s ride into the new wave as Frankie and Annette star in this hip update of their old-time, good-time beach movies. With special appearances by Bob Denver, Tony Dow, Pee-Wee Herman, Jerry Mathers and other familiar faces. Frankie and Annette grow up and have kids in the midwest. They return to LA to visit their daughter who is shacked up with her boyfriend and tries to hide the fact. They begin to have marriage problems when Frankie runs into Connie, who has erected a shrine to him in her night club. Their punk son has joined up with the local surf toughs, and things all come to a head when the toughs challenge the good guys to a surfing duel",0,92.0,5.9,15,1987
10937,Barfly,3000000.0,"['Comedy', 'Drama', 'Romance']","Downtrodden writer Henry and distressed goddess Wanda aren't exactly husband and wife: they're wedded to their bar stools. But they like each other's company- and Barfly captures their giddy, gin-soaked attempts to make a go of life on the skids.",3221568,100.0,7.3,80,1987
4639,Best Seller,0.0,"['Action', 'Crime', 'Drama', 'Thriller']","Hit man Cleve approaches writer/cop Dennis about a story for his next book: How Cleve made a living, working for one of the most powerful politicians in the country. To get the story right, they travel around the country to gather statements and evidence, while strong forces use any means they can to keep the story untold.",4278150,95.0,6.3,26,1987
96,Beverly Hills Cop II,20000000.0,"['Action', 'Comedy', 'Crime']","Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on.",299965036,100.0,6.1,627,1987
90,Beverly Hills Cop,15000000.0,"['Action', 'Comedy', 'Crime']","Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder. But soon, he realizes he's stumbled onto something much more complicated. Bungling rookie detective Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes.",316360478,105.0,6.8,985,1984
11028,The Big Easy,0.0,"['Drama', 'Action', 'Crime', 'Mystery']",Remy McSwain is a New Orleans police lieutenant who investigates the murder of a local mobster. His investigation leads him to suspect that fellow members of the police force may be involved.,0,102.0,6.2,52,1986
57240,Big Shots,0.0,"['Action', 'Adventure', 'Comedy']","Following the death of his father, suburbanite Obie runs away from home and winds up on Chicago's South Side. After being mugged, he befriends con artist Scam. The two then embark on a Down South adventure involving gangsters, the police, and a search for Scam's father.",0,94.0,7.0,3,1987
67307,The Big Town,0.0,"['Drama', 'Romance']","It is 1957. J.C. Cullen is a young man from a small town, with a talent for winning at craps, who leaves for the big city to work as a professional gambler. While there, he breaks the bank at a private craps game at the Gem Club, owned by George Cole, and falls in love with two women, one of them Cole's wife.",1700000,109.0,5.9,9,1987
19324,Born in East L.A.,0.0,['Comedy'],"Rudy, an American of Hispanic descent, whose south-of-the-border looks show him no mercy during an immigration raid in a migrant worker factory. As his luck goes, he is caught with neither money nor his ID and is deported to Mexico - without speaking a word of Spanish!",0,85.0,5.9,32,1987
19933,The Brave Little Toaster,2000000.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']","A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.",0,90.0,6.8,94,1987
12919,Can't Buy Me Love,1800000.0,"['Drama', 'Comedy', 'Romance', 'Family']","Nerdy high schooler Ronald Miller rescues cheerleader Cindy Mancini from parental punishment after she accidentally destroys her mother's designer clothes. Ronald agrees to pay for the $1,000 outfit on one condition: that she will act as though they're a couple for an entire month. As the days pass, however, Cindy grows fond of Ronald, making him popular. But when Ronald's former best friend gets left behind, he realizes that social success isn't everything.",31623833,94.0,6.7,167,1987
15785,Cherry 2000,10000000.0,['Science Fiction'],"When successful businessman Sam Treadwell finds that his android wife, Cherry model 2000 has blown a fuse, he hires sexy renegade tracker E. Johnson to find her exact duplicate. But as their journey to replace his perfect mate leads them into the treacherous and lawless region of 'The Zone', Treadwell learns the hard way that the perfect woman is made not of computer chips and diodes.",14000,99.0,6.0,67,1987
31701,Cop,2.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","An obsessive, insubordinate homicide cop is convinced a serial killer is loose in the Hollywood area and disobeys orders in order to catch him.",0,110.0,6.6,18,1988
31563,Critical Condition,14000000.0,['Comedy'],"Eddie is a con artist. But this time he's framed and comes before a judge. By claiming insanity, he hopes to get off the hook. He manages end up in a hospital for a mental examination. That night, a storm breaks out over New York, and the electricity to the hospital is broken. In the ensuing chaos that follows, Eddie is taken for a doctor. Suddenly he is in charge of a whole hospital!",0,100.0,6.2,17,1987
12506,Cry Freedom,0.0,['Drama'],"A dramatic story, based on actual events, about the friendship between two men struggling against apartheid in South Africa in the 1970s. Donald Woods is a white liberal sell out in South Africa who begins to follow the activities of Stephen Biko, an arrogant and outspoken black anti-apartheid activist.",0,157.0,7.0,52,1987
89992,Curse,0.0,['Horror'],A woman tries to attract her reincarnated lover from her previous life but eventually turns to the aid of an evil sorcerer who rules over a tribe of cannibal midgets.,0,85.0,3.0,1,1987
70199,Dead of Winter,0.0,"['Horror', 'Thriller', 'Crime', 'Mystery']","A fledgling actress is lured to a remote mansion for a screen-test, soon discovering she is actually a prisoner in the middle of a blackmail plot.",2413427,100.0,6.4,20,1987
39507,The Dead,0.0,['Drama'],"An all-Irish cast (including Donal McCann, Rachael Dowling and Colm Meaney) lends authenticity and gravitas to director John Huston's final film, an elegiac take on a short story by James Joyce (from The Dubliners). After a convivial holiday dinner party (circa 1904), things begin to unravel when a husband and wife address some prickly issues concerning their marriage. The movie stars Huston's daughter, Anjelica, and was scripted by his son, Tony.",0,83.0,6.5,34,1987
62185,Death Before Dishonor,0.0,"['Drama', 'Action']","Gunnery Sergeant Burns reports for duty to an American Embassy in the Middle East. However due to the 'enlightened' views of the Ambassador, the marine security detachment he is in charge of is severely restricted in their functions and presence to avoid upsetting the host government. As a result, when terrorists attack the compound, they are able to kidnap hostages and escape with little opposition. Burns ignores the Ambassador's restrictions, and throws the rule books out the window, as he becomes a one man army in an attempt to rescue the hostages, and wipe out the terrorists.",0,91.0,5.0,2,1987
24826,Disorderlies,0.0,['Comedy'],"As not-quite-orderlies who're downright Disorderlies, rap-music favorites The Fat Boys rule. Playing the freewheeling caretakers of the frail Dennison (Hollywood legend Ralph Bellamy), they stir up a comedic culture clash in Palm Beach society that only proves laughter is the best medicine this side of a tax refund.",10348437,86.0,4.4,12,1987
30994,Dogs in Space,0.0,"['Music', 'Drama']","The place is Melbourne, Australia 1978. The punk phenomenon is sweeping the country and Dogs In Space, a punk group, are part of it. In a squat, in a dodgy suburb, live a ragtag collection of outcasts and don't-wanna-be's who survive on a diet of old TV space films, drugs and good music. And the satellite SKYLAB could crash through their roof at any moment...",0,103.0,5.9,6,1986
17159,Eddie Murphy Raw,0.0,['Comedy'],"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",50504655,90.0,7.4,106,1987
10110,Empire of the Sun,35000000.0,"['Drama', 'History', 'War']","Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",22238696,153.0,7.3,491,1987
18935,Ernest Goes to Camp,3000000.0,"['Comedy', 'Family']","A group of juvenile criminals is sent for vacation to Kamp Kikakee. The clumsy Ernest has to care for them, although he doesn't even know how to take care of himself. The other children at the camp show enmity against them, but the group knows very well how to defend themselves. They do also help the Indian owner of the camp when a brutal mining corporation wants to tear down the camp to mine a rare mineral.",23509382,92.0,5.5,40,1987
764,The Evil Dead,350000.0,['Horror'],"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",29400000,85.0,7.3,913,1981
20287,Extreme Prejudice,0.0,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']","A Texas Ranger and a ruthless narcotics kingpin - they were childhood friends, now they are adversaries.",0,101.0,5.7,20,1987
26964,Family Viewing,0.0,['Drama'],An emotionally constrained view of the displacement of human feelings in our video saturated society. Van regularly visits his grandmother in a run-down nursing home. His father depends on phone sex for guidance meanwhile erasing family homevideos of happier times with homemade pornography. Will Van rescue his grandmother and memories of his mother in time?,0,86.0,5.7,6,1987
71881,Five Corners,0.0,['Drama'],"A psychotic young man returns to his old neighborhood after release from prison. He seeks out the woman he previously tried to rape and the man who protected her, with twisted ideas of love for her and hate for him.",0,90.0,5.5,15,1987
15658,Flowers in the Attic,0.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","After the death of her husband, a mother takes her kids off to live with their grandparents in a huge, decrepit old mansion. However, the kids are kept hidden in a room just below the attic, visited only by their mother who becomes less and less concerned about them and their failing health, and more concerned about herself and the inheritence she plans to win back from her dying father.",0,93.0,6.4,60,1987
4918,The Fourth Protocol,0.0,"['Action', 'Drama', 'Thriller']","Plan Aurora, led by Kim Philby is a plan that breaches the top-secret Fourth Protocol and turns the fears that shaped it into a living nightmare. A crack Soviet agent, placed under cover in a quiet English country town, begins to assemble a nuclear bomb, whilst MI5 agent John Preston attempts to prevent it's detonation.",0,119.0,6.1,49,1987
28368,Gardens of Stone,0.0,"['Drama', 'History']","A sergeant must deal with his desires to save the lives of young soldiers being sent to Vietnam. Continuously denied the chance to teach the soldiers about his experiences, he settles for trying to help the son of an old army buddy.",5262047,111.0,5.5,25,1987
58084,Julia and Julia,0.0,"['Drama', 'Fantasy']","Julia, an American woman living in Italy, becomes depressed and traumatized after her husband Paolo is killed in a car accident on their wedding day. Six years later, Julia inexplicably finds herself sliding in time between two different worlds where in one she is still struggling with her grief over Paolo's death, and in the other world she is married to Paolo who's alive and well with their five year old son, where Julia is having an affair with a British gentleman named Daniel, in which the frequent supernatural sliding between these two worlds threaten to drive Julia crazy when she begins having difficulty in telling them apart and learning which world she is currently living in.",0,98.0,6.0,5,1987
52780,The Glass Menagerie,0.0,['Drama'],"A son longs to escape from his stifling home, where his genteel mother worries about the future prospects of his lame, shy sister.",0,134.0,6.2,9,1987
48149,"Good Morning, Babylon",0.0,"['Romance', 'Drama']","After the bankruptcy of their father's stonemasonry firm, brothers Nicola and Andrea emigrate to America to restore their fortunes. After many adventures and near-disasters, they end up in Hollywood designing sets for D.W.Griffith and marry beautiful actresses, but tragedy strikes with the arrival of World War I, which finds the brothers fighting on opposite sides...",183700,117.0,5.8,5,1987
26156,Hiding Out,0.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Thriller']",A very successful stock broker is called to court to testify against a mob boss who was into some inside trading. Andrew Morenski must become Max Hauser and go back to high school for protection from the mob.,0,98.0,5.2,14,1987
34101,Hollywood Shuffle,0.0,['Comedy'],"Aspiring actor and hot-dog stand employee Bobby Taylor catches the ire of his grandmother for auditioning for a role in the regrettably titled exploitation film ""Jivetime Jimmy's Revenge."" When Tinseltown Studios casts Taylor in the title role, he has a series of conflicted dreams satirizing African-American stereotypes in Hollywood, and must reconcile his career goals with his desire to remain a positive role model for his little brother.",0,78.0,5.7,20,1987
32054,Hope and Glory,0.0,"['Drama', 'War']","British writer/director John Boorman (The Emerald Forest) draws us into an astonishing and exhilarating portrait of his own childhood, set against the terrors of a London torn apart by the onset of WWII. Seven-year-old Billy Rohan (Sebastian Rice Edwards) finds his childhood to be atime of great dangerand even greater discovery. From thunderous bombings at his own doorstep andthe constant threat of Luftwaffe air raids to the landing of a German paratrooper in his neighborhood and the joyous obliteration of his much-hated school, Billy's young life is shapedand even enrichedby the one positive thing war has brought him: liberation from the ordinary. And though Billy is surrounded by decimation and the smoking remnants of ruined lives, his sense of enchanted wonderment and innocence in the face of man's most destructive folly affect him in a way that alters his life forever.",0,113.0,6.5,44,1987
14464,Hot Pursuit,0.0,['Comedy'],"Young Danny is following his rich girlfriend's family to the Caribbean. But suddenly he simply must make a chemistry test and cannot go with them. After they have left, he gets a leave from his professor and takes a plane to find them. But he is not quite sure where they are, and meets smugglers, crazy captains and murderers.",4215859,93.0,6.1,21,1987
65501,Housekeeping,0.0,"['Comedy', 'Drama']","In the Pacific Northwest during the 1950s, two young sisters whose mother has abandoned them wind up living with their Aunt Sylvie, whose views of the world and its conventions don't quite live up to most people's expectations.",1083282,116.0,5.5,11,1987
32227,Hunk,0.0,"['Fantasy', 'Comedy']","A ""devilish"" tale about an ordinary guy who is visited by a beautiful apparition promising him popularity and drop-dead good looks in exchange for his soul. Transformed overnight into a ""hunk,"" he soon discovers there may be hell to pay for his new lifestyle!",1749956,102.0,7.0,2,1987
2614,Innerspace,0.0,"['Action', 'Comedy', 'Science Fiction']","Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",25893810,120.0,6.6,336,1987
40962,Ironweed,0.0,['Drama'],"Albany, New York, Halloween, 1938. Francis Phelan and Helen Archer are bums, back in their birth city. She was a singer on the radio, he a major league pitcher. Death surrounds them: she's sick, a pal has cancer, he digs graves at the cemetery and visits the grave of his infant son whom he dropped; visions of his past haunt him, including ghosts of two men he killed. That night, out drinking, Helen tries to sing at a bar. Next day, Fran visits his wife and children and meets a grandson. He could stay, but decides it's not for him. Helen gets their things out of storage and finds a hotel. Amidst their mistakes and dereliction, the film explores their code of fairness and loyalty.",0,143.0,6.4,30,1987
12704,Ishtar,55000000.0,"['Action', 'Adventure', 'Comedy']","Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime",14375181,107.0,4.3,29,1987
580,Jaws: The Revenge,23000000.0,"['Adventure', 'Thriller']","After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",51881013,89.0,3.5,227,1987
24828,Leonard Part 6,0.0,"['Action', 'Comedy']","After separating from his wife, Leonard Parker (Cosby) quit the spy business and became a restaurateur. His wife refuses to speak with him, and his daughter, who changes her career more often than her clothes, has begun dating a man old enough to be Leonard's father! On top of it all, the government has asked him to come back and save the world again.",4916871,85.0,2.7,27,1987
13703,Less Than Zero,1.0,"['Drama', 'Crime', 'Romance']","A college freshman returns to Los Angeles for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.",12396383,98.0,6.1,77,1987
36914,Like Father Like Son,0.0,"['Comedy', 'Fantasy']","Dr. Jack Hammond has best chances to become medical superintendent in the clinic. So he's completely absorbed in his work and has no understanding for his teenage son Chris' problems with school. By accident one of them drinks a brain-exchanging serum, and it switches their identities. This leads of course to extraordinary complications in school and at work, but also to insight in the problems and feelings of each other.",34377585,96.0,5.3,39,1987
1547,The Lost Boys,8500000.0,"['Horror', 'Comedy']",A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,32222567,97.0,6.8,545,1987
42010,Made in Heaven,0.0,"['Fantasy', 'Drama', 'Comedy', 'Romance']","A romantic, occasionally funny, drama about two souls who consummate their marriage literally in ""Heaven"". Mike Shea, in his first life dies as a young man performing a heroic rescue. Shortly after arriving in ""Heaven"" he meets a new soul, Annie Packert, who has never lived on Earth before. The drama centers around their separation soon after being wedded and the burning question is whether they will reunite on Earth before time runs out or whether they are fated to eternal soul-searching.",0,103.0,6.6,16,1987
2608,Maid to Order,0.0,"['Comedy', 'Fantasy']","Spoiled Jessie Montgomery, whose wild behavior and spending excesses cause her well-meaning but exasperated millionaire father Charles to wish he never had her, is visited by fairy godmother Stella. In an effort to save Jessie, Stella casts a spell which causes Charles to no longer have a daughter. Jessie, now penniless and without a friend, must take a maid's job to earn a living, and hopefully to learn her lesson.",9868521,93.0,5.2,17,1987
32058,Making Mr. Right,0.0,"['Comedy', 'Romance']","A reclusive scientist builds a robot that looks exactly like him to go on a long term space mission. Since the scientist seems to lack all human emotion he is unable to program them into his android and an eccentric woman is hired to ""educate"" the robot on human behavior. In the end she falls in love ... but is the robot or the Dr. Mr Right?",0,98.0,3.8,8,1987
10019,Mannequin,6000000.0,"['Fantasy', 'Comedy', 'Romance']","Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.",42721196,89.0,5.5,130,1987
11649,Masters of the Universe,22000000.0,"['Action', 'Fantasy', 'Science Fiction', 'Adventure', 'Thriller']","The world of Eternia in the aftermath of Skeletor's war on Castle Grayskull, which he has won after seizing Grayskull and the surrounding city using a cosmic key developed by the locksmith Gwildor. The Sorceress is now Skeletor's prisoner and he begins to drain her life-force as he waits for the moon of Eternia to align with the Great Eye of the Universe that will bestow god-like power upon him.",17336370,106.0,5.1,196,1987
84499,Million Dollar Mystery,0.0,"['Comedy', 'Thriller']","A dying man in a roadside diner tells the other patrons about money he has hidden in four places.  But instead of directions, he leaves them only with clues they must solve in order to claim the loot.",0,95.0,4.5,1,1987
13509,The Monster Squad,12000000.0,"['Horror', 'Comedy', 'Action', 'Fantasy', 'Science Fiction']","Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.",3769990,82.0,6.8,146,1987
63639,A Month in the Country,0.0,"['History', 'Drama']","Set in the early 1920s, the film follows Tom Birkin, who has been employed to carry out restoration work on a Medieval mural discovered in a church in the small rural community of Oxgodby, Yorkshire. The escape to the idyllic countryside is cathartic for Birkin, haunted by his experiences in World War I. Birkin soon fits into the slow-paced life of the remote village, and over the course of the summer uncovering the painting begins to lose his trauma-induced stammer and tics.",0,96.0,5.9,10,1987
30175,Morgan Stewart's Coming Home,0.0,['Comedy'],"After seven years in boarding school, Morgan Stewart is finally coming home. He discovers it's not the same happy home it used to be....",0,96.0,4.9,8,1987
51521,My Demon Lover,0.0,"['Comedy', 'Fantasy', 'Horror', 'Romance']","Denny has yet again been left by her thug boyfriend Chip. It seems as if she is doomed to be stuck with awful guys, this time she has to choose between nerdy Charles and the strange Kaz, who turns into a monster when sexually aroused.",0,90.0,5.9,5,1987
34379,No Man's Land,0.0,"['Action', 'Drama', 'Thriller']","A rookie cop goes undercover to infiltrate a gang of car thieves led by smooth and charming Ted. The rookie becomes too involved and starts to enjoy the thrill and lifestyle of the game, and becomes romanticly involved with the leaders sister.",0,106.0,6.1,28,1987
22915,North Shore,0.0,"['Action', 'Drama', 'Romance']","On a small stretch of coastline as powerful as a man's will, Rick Kane came to surf the big waves. He found a woman who would show him how to survive, and a challenge unlike any other.",3832228,96.0,5.2,13,1987
24940,Head Over Heels,14000000.0,"['Comedy', 'Romance']","Ordinary single girl Amanda Pierce (Monica Potter) unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston (Freddie Prinze, Jr.). That is, until one night...",10424470,86.0,5.3,73,2001
37302,Left Behind,0.0,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']","Rayford Steele is an airline pilot whose relationship with his wife has gone sour;he ponders having an affair with an attractive flight attendant, Hattie Durham. In the midst of a flight to London, a number of their passengers mysteriously disappear, and chaos takes hold as a number of vehicles on the ground and in the air are suddenly unmanned. Meanwhile, Buck Williams, a television journalist, is pondering the rash of sudden disappearances as he works on a report about Dr. Chaim Rosenzweig, an Israeli scientist who has devised a formula that would make any soil on earth easy to cultivate. However, Buck wonders if there's more to Rosenzweig than he first imagined when he discovers the doctor is in cahoots with two multi-millionaires who plan to broker the invention to promote their own agenda of international domination.",0,96.0,4.0,41,2000
10984,Valentine,0.0,"['Horror', 'Thriller']",Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,0,96.0,5.0,114,2001
843,In the Mood for Love,0.0,"['Drama', 'Romance']",A melancholy story about the love between a woman and a man who live in the same building and one day find out that their husband and wife had an affair with each other. More and more the two meet during their daily lives as they determine that they both don’t want to be lonely in their marriage.,12854953,98.0,7.8,379,2000
121091,Fever,6.0,"['Drama', 'Thriller']",A struggling artist is implicated in a string of macabre murders.,0,110.0,6.0,1,1999
318,The Million Dollar Hotel,8000000.0,"['Drama', 'Thriller']",The Million Dollar Hotel starts with a jump from a roof top that clears up a death in a hotel that was burning to the ground where a lot of strange people had been living.,0,122.0,5.9,76,2000
12806,Nico and Dani,0.0,"['Drama', 'Comedy', 'Romance']","A Spanish coming of age story focusing on the antics of two 17 year olds, who have a posh beach house almost all to themselves one summer. This is also a summer of sexual awakenings.",0,91.0,5.9,24,2000
9740,Hannibal,87000000.0,"['Crime', 'Drama', 'Thriller', 'Horror']","After having successfully eluded the authorities for years, Hannibal peacefully lives in Italy in disguise as an art scholar. Trouble strikes again when he's discovered leaving a deserving few dead in the process. He returns to America to make contact with now disgraced Agent Clarice Starling, who is suffering the wrath of a malicious FBI rival as well as the media.",351692268,131.0,6.4,1296,2001
10878,Saving Silverman,22000000.0,"['Comedy', 'Crime', 'Romance']","A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",19351569,90.0,5.4,155,2001
47588,Signs & Wonders,0.0,"['Drama', 'Foreign']","Under the influence of signs and premonitions, a man allows himself to veer in and out of a love affair with his colleague.",0,105.0,5.0,1,2001
10697,The Taste of Others,0.0,"['Drama', 'Comedy', 'Romance']","Agnès Jaoui co-writes and directs this romantic comedy of manners set in France's rustic Provence. Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella (co-scripter Jean-Pierre Bacri) reluctantly attends Racine's tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the play's strangely familiar-looking leading lady Clara Devaux (Anne Alvaro). During the course of the show, Castella soon remembers that he once hired and then promptly fired the actress as an English language tutor. He immediately goes out and signs up for language lessons. Thinking that he is nothing but an ill-tempered philistine with bad taste, Clara rejects him until Castella charms her off her feet.",0,112.0,6.6,48,2000
7093,Vatel,35000000.0,"['History', 'Drama', 'Romance']","In 1671, with war brewing with Holland, a penniless prince invites Louis XIV to three days of festivities at a chateau in Chantilly. The prince wants a commission as a general, so the extravagances are to impress the king. In charge of all is the steward, Vatel, a man of honor, talent, and low birth. The prince is craven in his longing for stature: no task is too menial or dishonorable for him to give Vatel. While Vatel tries to sustain dignity, he finds himself attracted to Anne de Montausier, the king's newest mistress. In Vatel, she finds someone who's authentic, living out his principles within the casual cruelties of court politics. Can the two of them escape unscathed?",0,125.0,6.0,32,2000
16300,Down to Earth,0.0,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']","After dying before his time, an aspiring comic gets a second shot at life... by being reincarnated as a wealthy but un-likable businessman.",0,87.0,4.9,98,2001
